cust_id,oneid,event_type,event_detail,event_time
C005766,UID005766,campaign_click,点击双十一活动推送,2026-06-27T08:00:00+08:00
C005766,UID005766,browse,浏览账单详情,2026-06-29T09:00:00+08:00
C005766,UID005766,browse,浏览分期计算器,2026-06-30T14:00:00+08:00
C005766,UID005766,search,搜索'提额',2026-06-19T20:00:00+08:00
C005766,UID005766,search,搜索'提额',2026-07-01T01:00:00+08:00
C005767,UID005767,search,搜索'积分兑换',2026-06-21T03:00:00+08:00
C005767,UID005767,browse,浏览境外消费专区,2026-06-18T07:00:00+08:00
C005767,UID005767,search,搜索'汇率',2026-07-07T11:00:00+08:00
C005767,UID005767,browse,浏览权益商城,2026-06-24T00:00:00+08:00
C005767,UID005767,search,搜索'提额',2026-06-22T01:00:00+08:00
C005768,UID005768,search,搜索'积分兑换',2026-07-10T17:00:00+08:00
C005768,UID005768,search,搜索'提额',2026-06-28T04:00:00+08:00
C005768,UID005768,service,额度调整申请,2026-06-17T19:00:00+08:00
C005768,UID005768,transaction,消费 6815元,2026-07-13T12:00:00+08:00
C005768,UID005768,transaction,消费 3888元,2026-07-14T14:00:00+08:00
C005769,UID005769,service,额度调整申请,2026-07-14T13:00:00+08:00
C005769,UID005769,browse,浏览账单详情,2026-06-19T17:00:00+08:00
C005769,UID005769,browse,浏览分期计算器,2026-06-26T21:00:00+08:00
C005769,UID005769,service,客服咨询分期,2026-07-08T05:00:00+08:00
C005770,UID005770,search,搜索'优惠券',2026-06-20T12:00:00+08:00
C005771,UID005771,browse,浏览分期计算器,2026-06-23T13:00:00+08:00
C005771,UID005771,campaign_click,点击ApplePay返现活动推送,2026-06-23T04:00:00+08:00
C005771,UID005771,service,额度调整申请,2026-06-26T19:00:00+08:00
C005771,UID005771,transaction,消费 4067元,2026-07-07T04:00:00+08:00
C005771,UID005771,search,搜索'账单查询',2026-07-14T15:00:00+08:00
C005772,UID005772,service,客服咨询分期,2026-06-28T21:00:00+08:00
C005772,UID005772,transaction,消费 5102元,2026-06-23T12:00:00+08:00
C005773,UID005773,browse,浏览分期计算器,2026-06-18T03:00:00+08:00
C005773,UID005773,campaign_click,点击ApplePay返现活动推送,2026-06-28T00:00:00+08:00
C005773,UID005773,service,额度调整申请,2026-06-28T23:00:00+08:00
C005773,UID005773,service,额度调整申请,2026-07-09T04:00:00+08:00
C005774,UID005774,transaction,消费 2285元,2026-07-15T16:00:00+08:00
C005774,UID005774,campaign_click,点击ApplePay返现活动推送,2026-07-02T05:00:00+08:00
C005774,UID005774,campaign_click,点击暑期出行活动推送,2026-07-01T10:00:00+08:00
C005775,UID005775,browse,浏览权益商城,2026-07-02T12:00:00+08:00
C005776,UID005776,service,客服咨询分期,2026-06-21T03:00:00+08:00
C005776,UID005776,search,搜索'分期费率',2026-06-22T01:00:00+08:00
C005776,UID005776,transaction,消费 220元,2026-06-25T07:00:00+08:00
C005776,UID005776,search,搜索'出境游',2026-07-12T15:00:00+08:00
C005777,UID005777,campaign_click,点击双十一活动推送,2026-06-20T22:00:00+08:00
C005778,UID005778,campaign_click,点击暑期出行活动推送,2026-06-30T19:00:00+08:00
C005779,UID005779,transaction,消费 1850元,2026-07-10T15:00:00+08:00
C005779,UID005779,service,投诉反馈,2026-07-06T05:00:00+08:00
C005779,UID005779,browse,浏览分期计算器,2026-07-03T00:00:00+08:00
C005780,UID005780,search,搜索'出境游',2026-06-26T11:00:00+08:00
C005780,UID005780,transaction,消费 6888元,2026-07-04T14:00:00+08:00
C005780,UID005780,campaign_click,点击ApplePay返现活动推送,2026-06-23T14:00:00+08:00
C005780,UID005780,service,投诉反馈,2026-06-24T05:00:00+08:00
C005780,UID005780,service,投诉反馈,2026-07-14T16:00:00+08:00
C005781,UID005781,campaign_click,点击ApplePay返现活动推送,2026-06-22T01:00:00+08:00
C005781,UID005781,service,额度调整申请,2026-07-08T06:00:00+08:00
C005781,UID005781,browse,浏览分期计算器,2026-07-11T08:00:00+08:00
C005781,UID005781,browse,浏览分期计算器,2026-06-22T23:00:00+08:00
C005782,UID005782,service,客服咨询分期,2026-07-02T08:00:00+08:00
C005782,UID005782,campaign_click,点击ApplePay返现活动推送,2026-07-12T19:00:00+08:00
C005783,UID005783,browse,浏览境外消费专区,2026-07-05T07:00:00+08:00
C005783,UID005783,campaign_click,点击双十一活动推送,2026-07-01T10:00:00+08:00
C005784,UID005784,campaign_click,点击暑期出行活动推送,2026-06-20T05:00:00+08:00
C005784,UID005784,service,额度调整申请,2026-07-12T14:00:00+08:00
C005784,UID005784,campaign_click,点击暑期出行活动推送,2026-06-19T18:00:00+08:00
C005784,UID005784,service,投诉反馈,2026-07-07T11:00:00+08:00
C005784,UID005784,service,投诉反馈,2026-07-09T06:00:00+08:00
C005785,UID005785,browse,浏览账单详情,2026-06-26T23:00:00+08:00
C005785,UID005785,browse,浏览分期计算器,2026-07-10T09:00:00+08:00
C005785,UID005785,campaign_click,点击双十一活动推送,2026-07-05T08:00:00+08:00
C005785,UID005785,campaign_click,点击双十一活动推送,2026-07-09T03:00:00+08:00
C005785,UID005785,transaction,消费 2060元,2026-07-08T00:00:00+08:00
C005786,UID005786,search,搜索'出境游',2026-07-01T03:00:00+08:00
C005786,UID005786,service,额度调整申请,2026-07-02T22:00:00+08:00
C005786,UID005786,search,搜索'出境游',2026-07-04T22:00:00+08:00
C005786,UID005786,campaign_click,点击ApplePay返现活动推送,2026-07-15T12:00:00+08:00
C005787,UID005787,search,搜索'账单查询',2026-07-15T19:00:00+08:00
C005787,UID005787,campaign_click,点击ApplePay返现活动推送,2026-06-27T00:00:00+08:00
C005787,UID005787,transaction,消费 1918元,2026-07-10T07:00:00+08:00
C005787,UID005787,search,搜索'提额',2026-07-07T23:00:00+08:00
C005787,UID005787,service,投诉反馈,2026-06-27T15:00:00+08:00
C005788,UID005788,service,客服咨询分期,2026-07-13T20:00:00+08:00
C005789,UID005789,browse,浏览分期计算器,2026-07-11T07:00:00+08:00
C005789,UID005789,campaign_click,点击暑期出行活动推送,2026-07-10T17:00:00+08:00
C005789,UID005789,browse,浏览境外消费专区,2026-07-01T14:00:00+08:00
C005789,UID005789,browse,浏览账单详情,2026-06-18T15:00:00+08:00
C005790,UID005790,transaction,消费 5339元,2026-07-05T04:00:00+08:00
C005790,UID005790,service,客服咨询分期,2026-06-18T16:00:00+08:00
C005790,UID005790,transaction,消费 1542元,2026-07-01T10:00:00+08:00
C005790,UID005790,search,搜索'账单查询',2026-07-08T17:00:00+08:00
C005790,UID005790,transaction,消费 1759元,2026-07-08T14:00:00+08:00
C005791,UID005791,transaction,消费 3079元,2026-06-27T04:00:00+08:00
C005792,UID005792,campaign_click,点击暑期出行活动推送,2026-07-08T12:00:00+08:00
C005793,UID005793,campaign_click,点击暑期出行活动推送,2026-06-18T10:00:00+08:00
C005793,UID005793,search,搜索'提额',2026-07-09T05:00:00+08:00
C005793,UID005793,search,搜索'汇率',2026-07-09T03:00:00+08:00
C005793,UID005793,campaign_click,点击双十一活动推送,2026-07-05T16:00:00+08:00
C005794,UID005794,service,投诉反馈,2026-07-04T13:00:00+08:00
C005794,UID005794,search,搜索'出境游',2026-06-27T02:00:00+08:00
C005795,UID005795,search,搜索'积分兑换',2026-06-27T12:00:00+08:00
C005795,UID005795,service,客服咨询分期,2026-06-18T04:00:00+08:00
C005796,UID005796,service,投诉反馈,2026-07-11T14:00:00+08:00
C005797,UID005797,campaign_click,点击ApplePay返现活动推送,2026-06-17T14:00:00+08:00
C005797,UID005797,campaign_click,点击双十一活动推送,2026-06-29T16:00:00+08:00
C005797,UID005797,browse,浏览账单详情,2026-07-02T14:00:00+08:00
C005797,UID005797,search,搜索'账单查询',2026-06-29T23:00:00+08:00
C005798,UID005798,search,搜索'汇率',2026-07-15T14:00:00+08:00
C005798,UID005798,service,投诉反馈,2026-07-12T11:00:00+08:00
C005798,UID005798,browse,浏览账单详情,2026-06-20T20:00:00+08:00
C005798,UID005798,service,额度调整申请,2026-06-24T22:00:00+08:00
C005799,UID005799,service,客服咨询分期,2026-07-06T15:00:00+08:00
C005799,UID005799,campaign_click,点击双十一活动推送,2026-07-13T01:00:00+08:00
C005799,UID005799,browse,浏览境外消费专区,2026-07-15T00:00:00+08:00
C005799,UID005799,browse,浏览境外消费专区,2026-07-03T04:00:00+08:00
C005799,UID005799,service,投诉反馈,2026-07-09T08:00:00+08:00
C005800,UID005800,transaction,消费 2968元,2026-07-04T14:00:00+08:00
C005800,UID005800,campaign_click,点击暑期出行活动推送,2026-06-27T03:00:00+08:00
C005801,UID005801,transaction,消费 6919元,2026-07-10T21:00:00+08:00
C005801,UID005801,transaction,消费 5155元,2026-06-27T04:00:00+08:00
C005801,UID005801,transaction,消费 2963元,2026-07-13T01:00:00+08:00
C005801,UID005801,transaction,消费 5448元,2026-07-10T00:00:00+08:00
C005801,UID005801,search,搜索'积分兑换',2026-07-06T22:00:00+08:00
C005802,UID005802,browse,浏览账单详情,2026-07-12T18:00:00+08:00
C005802,UID005802,transaction,消费 2305元,2026-07-14T06:00:00+08:00
C005802,UID005802,service,额度调整申请,2026-07-06T01:00:00+08:00
C005802,UID005802,browse,浏览权益商城,2026-06-18T05:00:00+08:00
C005803,UID005803,browse,浏览账单详情,2026-06-25T08:00:00+08:00
C005803,UID005803,service,额度调整申请,2026-06-17T19:00:00+08:00
C005803,UID005803,transaction,消费 2459元,2026-06-24T21:00:00+08:00
C005803,UID005803,transaction,消费 165元,2026-07-06T11:00:00+08:00
C005804,UID005804,browse,浏览账单详情,2026-07-14T22:00:00+08:00
C005804,UID005804,service,投诉反馈,2026-07-11T13:00:00+08:00
C005805,UID005805,browse,浏览权益商城,2026-07-13T20:00:00+08:00
C005805,UID005805,campaign_click,点击双十一活动推送,2026-07-08T05:00:00+08:00
C005805,UID005805,search,搜索'优惠券',2026-07-06T03:00:00+08:00
C005806,UID005806,transaction,消费 5373元,2026-07-08T23:00:00+08:00
C005806,UID005806,search,搜索'积分兑换',2026-06-28T15:00:00+08:00
C005806,UID005806,service,客服咨询分期,2026-07-07T08:00:00+08:00
C005807,UID005807,search,搜索'提额',2026-07-14T15:00:00+08:00
C005807,UID005807,service,客服咨询分期,2026-07-05T18:00:00+08:00
C005807,UID005807,campaign_click,点击双十一活动推送,2026-07-06T03:00:00+08:00
C005808,UID005808,service,客服咨询分期,2026-07-08T11:00:00+08:00
C005808,UID005808,service,投诉反馈,2026-06-20T10:00:00+08:00
C005808,UID005808,search,搜索'出境游',2026-06-19T07:00:00+08:00
C005809,UID005809,transaction,消费 7653元,2026-07-08T11:00:00+08:00
C005810,UID005810,transaction,消费 4037元,2026-06-24T00:00:00+08:00
C005810,UID005810,transaction,消费 4854元,2026-06-23T19:00:00+08:00
C005810,UID005810,campaign_click,点击ApplePay返现活动推送,2026-06-18T13:00:00+08:00
C005811,UID005811,search,搜索'出境游',2026-07-06T10:00:00+08:00
C005811,UID005811,transaction,消费 4620元,2026-07-13T16:00:00+08:00
C005812,UID005812,campaign_click,点击ApplePay返现活动推送,2026-07-02T04:00:00+08:00
C005812,UID005812,browse,浏览境外消费专区,2026-06-19T13:00:00+08:00
C005812,UID005812,campaign_click,点击双十一活动推送,2026-07-08T21:00:00+08:00
C005812,UID005812,campaign_click,点击双十一活动推送,2026-06-28T02:00:00+08:00
C005812,UID005812,campaign_click,点击ApplePay返现活动推送,2026-06-29T07:00:00+08:00
C005813,UID005813,service,投诉反馈,2026-06-18T06:00:00+08:00
C005813,UID005813,campaign_click,点击暑期出行活动推送,2026-06-28T00:00:00+08:00
C005813,UID005813,browse,浏览境外消费专区,2026-06-22T02:00:00+08:00
C005814,UID005814,transaction,消费 4411元,2026-07-15T20:00:00+08:00
C005814,UID005814,transaction,消费 6320元,2026-07-06T20:00:00+08:00
C005814,UID005814,campaign_click,点击暑期出行活动推送,2026-07-02T12:00:00+08:00
C005814,UID005814,service,额度调整申请,2026-06-22T14:00:00+08:00
C005814,UID005814,service,投诉反馈,2026-07-01T18:00:00+08:00
C005815,UID005815,browse,浏览账单详情,2026-06-26T07:00:00+08:00
C005816,UID005816,service,额度调整申请,2026-07-13T16:00:00+08:00
C005817,UID005817,service,客服咨询分期,2026-06-29T14:00:00+08:00
C005817,UID005817,campaign_click,点击暑期出行活动推送,2026-06-18T01:00:00+08:00
C005817,UID005817,campaign_click,点击ApplePay返现活动推送,2026-07-16T10:00:00+08:00
C005817,UID005817,browse,浏览分期计算器,2026-07-13T13:00:00+08:00
C005817,UID005817,search,搜索'提额',2026-06-19T18:00:00+08:00
C005818,UID005818,campaign_click,点击暑期出行活动推送,2026-07-09T12:00:00+08:00
C005819,UID005819,search,搜索'账单查询',2026-07-03T09:00:00+08:00
C005819,UID005819,browse,浏览境外消费专区,2026-07-07T06:00:00+08:00
C005819,UID005819,browse,浏览分期计算器,2026-07-14T21:00:00+08:00
C005819,UID005819,browse,浏览分期计算器,2026-06-25T08:00:00+08:00
C005820,UID005820,search,搜索'积分兑换',2026-07-16T04:00:00+08:00
C005820,UID005820,campaign_click,点击双十一活动推送,2026-06-29T20:00:00+08:00
C005820,UID005820,campaign_click,点击双十一活动推送,2026-07-12T05:00:00+08:00
C005820,UID005820,transaction,消费 299元,2026-07-07T14:00:00+08:00
C005821,UID005821,service,投诉反馈,2026-07-11T15:00:00+08:00
C005821,UID005821,service,投诉反馈,2026-07-08T16:00:00+08:00
C005821,UID005821,campaign_click,点击ApplePay返现活动推送,2026-06-29T21:00:00+08:00
C005821,UID005821,campaign_click,点击双十一活动推送,2026-06-25T14:00:00+08:00
C005822,UID005822,service,额度调整申请,2026-07-08T17:00:00+08:00
C005822,UID005822,search,搜索'账单查询',2026-07-12T22:00:00+08:00
C005822,UID005822,service,客服咨询分期,2026-06-21T23:00:00+08:00
C005822,UID005822,search,搜索'提额',2026-07-03T17:00:00+08:00
C005823,UID005823,transaction,消费 2554元,2026-07-11T17:00:00+08:00
C005823,UID005823,campaign_click,点击ApplePay返现活动推送,2026-07-03T18:00:00+08:00
C005823,UID005823,search,搜索'分期费率',2026-07-05T19:00:00+08:00
C005823,UID005823,transaction,消费 3500元,2026-06-29T01:00:00+08:00
C005823,UID005823,service,客服咨询分期,2026-06-26T15:00:00+08:00
C005824,UID005824,search,搜索'账单查询',2026-07-08T15:00:00+08:00
C005824,UID005824,browse,浏览权益商城,2026-06-23T05:00:00+08:00
C005824,UID005824,service,投诉反馈,2026-07-14T17:00:00+08:00
C005824,UID005824,browse,浏览账单详情,2026-07-06T12:00:00+08:00
C005825,UID005825,campaign_click,点击ApplePay返现活动推送,2026-07-04T22:00:00+08:00
C005825,UID005825,transaction,消费 7002元,2026-06-17T16:00:00+08:00
C005825,UID005825,campaign_click,点击暑期出行活动推送,2026-07-08T17:00:00+08:00
C005826,UID005826,campaign_click,点击暑期出行活动推送,2026-06-22T18:00:00+08:00
C005826,UID005826,transaction,消费 5387元,2026-06-24T23:00:00+08:00
C005826,UID005826,browse,浏览权益商城,2026-07-07T06:00:00+08:00
C005826,UID005826,campaign_click,点击ApplePay返现活动推送,2026-06-24T05:00:00+08:00
C005826,UID005826,campaign_click,点击双十一活动推送,2026-07-13T20:00:00+08:00
C005827,UID005827,service,投诉反馈,2026-07-02T17:00:00+08:00
C005827,UID005827,service,客服咨询分期,2026-06-27T12:00:00+08:00
C005827,UID005827,search,搜索'汇率',2026-06-30T11:00:00+08:00
C005827,UID005827,search,搜索'账单查询',2026-06-26T09:00:00+08:00
C005827,UID005827,search,搜索'账单查询',2026-07-07T06:00:00+08:00
C005828,UID005828,transaction,消费 6083元,2026-07-10T19:00:00+08:00
C005829,UID005829,transaction,消费 6571元,2026-07-13T19:00:00+08:00
C005829,UID005829,browse,浏览境外消费专区,2026-06-26T21:00:00+08:00
C005829,UID005829,service,投诉反馈,2026-07-03T05:00:00+08:00
C005829,UID005829,transaction,消费 7117元,2026-06-25T11:00:00+08:00
C005830,UID005830,search,搜索'账单查询',2026-06-17T17:00:00+08:00
C005830,UID005830,search,搜索'账单查询',2026-06-18T07:00:00+08:00
C005830,UID005830,browse,浏览权益商城,2026-06-19T03:00:00+08:00
C005830,UID005830,campaign_click,点击双十一活动推送,2026-07-06T16:00:00+08:00
C005831,UID005831,search,搜索'优惠券',2026-07-13T20:00:00+08:00
C005831,UID005831,campaign_click,点击双十一活动推送,2026-07-11T09:00:00+08:00
C005831,UID005831,search,搜索'出境游',2026-07-05T15:00:00+08:00
C005832,UID005832,transaction,消费 4404元,2026-07-05T08:00:00+08:00
C005833,UID005833,search,搜索'积分兑换',2026-07-04T14:00:00+08:00
C005833,UID005833,search,搜索'提额',2026-07-11T03:00:00+08:00
C005833,UID005833,browse,浏览分期计算器,2026-06-23T13:00:00+08:00
C005833,UID005833,search,搜索'分期费率',2026-06-28T08:00:00+08:00
C005834,UID005834,campaign_click,点击ApplePay返现活动推送,2026-07-13T07:00:00+08:00
C005834,UID005834,browse,浏览账单详情,2026-06-29T23:00:00+08:00
C005834,UID005834,search,搜索'账单查询',2026-07-15T02:00:00+08:00
C005835,UID005835,browse,浏览账单详情,2026-07-14T11:00:00+08:00
C005835,UID005835,search,搜索'优惠券',2026-07-06T20:00:00+08:00
C005835,UID005835,campaign_click,点击ApplePay返现活动推送,2026-07-09T14:00:00+08:00
C005835,UID005835,search,搜索'优惠券',2026-07-16T10:00:00+08:00
C005835,UID005835,transaction,消费 486元,2026-07-02T20:00:00+08:00
C005836,UID005836,campaign_click,点击ApplePay返现活动推送,2026-07-12T19:00:00+08:00
C005836,UID005836,service,额度调整申请,2026-07-08T12:00:00+08:00
C005836,UID005836,browse,浏览权益商城,2026-06-26T16:00:00+08:00
C005836,UID005836,service,额度调整申请,2026-07-10T04:00:00+08:00
C005836,UID005836,browse,浏览权益商城,2026-06-23T12:00:00+08:00
C005837,UID005837,transaction,消费 4053元,2026-07-08T00:00:00+08:00
C005837,UID005837,search,搜索'汇率',2026-07-11T11:00:00+08:00
C005838,UID005838,transaction,消费 3566元,2026-06-22T03:00:00+08:00
C005838,UID005838,search,搜索'优惠券',2026-07-13T08:00:00+08:00
C005838,UID005838,campaign_click,点击双十一活动推送,2026-06-23T00:00:00+08:00
C005838,UID005838,campaign_click,点击ApplePay返现活动推送,2026-06-19T21:00:00+08:00
C005839,UID005839,campaign_click,点击ApplePay返现活动推送,2026-07-16T05:00:00+08:00
C005839,UID005839,search,搜索'账单查询',2026-07-02T04:00:00+08:00
C005839,UID005839,transaction,消费 6843元,2026-07-07T01:00:00+08:00
C005840,UID005840,search,搜索'提额',2026-07-07T06:00:00+08:00
C005840,UID005840,browse,浏览权益商城,2026-07-13T22:00:00+08:00
C005840,UID005840,service,额度调整申请,2026-06-22T02:00:00+08:00
C005840,UID005840,campaign_click,点击ApplePay返现活动推送,2026-06-22T11:00:00+08:00
C005840,UID005840,campaign_click,点击暑期出行活动推送,2026-06-19T16:00:00+08:00
C005841,UID005841,campaign_click,点击暑期出行活动推送,2026-06-25T09:00:00+08:00
C005841,UID005841,search,搜索'汇率',2026-06-27T11:00:00+08:00
C005841,UID005841,browse,浏览账单详情,2026-06-28T12:00:00+08:00
C005841,UID005841,browse,浏览权益商城,2026-07-05T05:00:00+08:00
C005841,UID005841,search,搜索'汇率',2026-06-20T00:00:00+08:00
C005842,UID005842,search,搜索'提额',2026-07-01T17:00:00+08:00
C005842,UID005842,search,搜索'提额',2026-06-18T22:00:00+08:00
C005842,UID005842,transaction,消费 2376元,2026-07-08T08:00:00+08:00
C005842,UID005842,transaction,消费 5459元,2026-06-28T03:00:00+08:00
C005842,UID005842,campaign_click,点击暑期出行活动推送,2026-07-14T15:00:00+08:00
C005843,UID005843,service,投诉反馈,2026-06-30T17:00:00+08:00
C005843,UID005843,search,搜索'账单查询',2026-06-28T00:00:00+08:00
C005843,UID005843,search,搜索'积分兑换',2026-07-02T21:00:00+08:00
C005843,UID005843,search,搜索'分期费率',2026-07-12T05:00:00+08:00
C005843,UID005843,transaction,消费 4268元,2026-06-23T01:00:00+08:00
C005844,UID005844,search,搜索'优惠券',2026-07-09T17:00:00+08:00
C005845,UID005845,service,投诉反馈,2026-07-01T00:00:00+08:00
C005845,UID005845,search,搜索'优惠券',2026-07-14T06:00:00+08:00
C005846,UID005846,browse,浏览分期计算器,2026-06-30T07:00:00+08:00
C005847,UID005847,service,额度调整申请,2026-06-20T18:00:00+08:00
C005847,UID005847,service,额度调整申请,2026-06-17T02:00:00+08:00
C005847,UID005847,search,搜索'账单查询',2026-06-27T15:00:00+08:00
C005847,UID005847,browse,浏览境外消费专区,2026-06-17T14:00:00+08:00
C005848,UID005848,transaction,消费 6158元,2026-07-14T01:00:00+08:00
C005848,UID005848,search,搜索'分期费率',2026-07-03T05:00:00+08:00
C005848,UID005848,campaign_click,点击双十一活动推送,2026-06-29T15:00:00+08:00
C005848,UID005848,transaction,消费 2664元,2026-06-29T09:00:00+08:00
C005848,UID005848,transaction,消费 6934元,2026-06-25T13:00:00+08:00
C005849,UID005849,service,客服咨询分期,2026-07-04T20:00:00+08:00
C005849,UID005849,browse,浏览境外消费专区,2026-07-07T12:00:00+08:00
C005849,UID005849,campaign_click,点击暑期出行活动推送,2026-07-05T17:00:00+08:00
C005849,UID005849,transaction,消费 4914元,2026-07-02T09:00:00+08:00
C005849,UID005849,transaction,消费 2777元,2026-06-23T06:00:00+08:00
C005850,UID005850,browse,浏览境外消费专区,2026-07-15T14:00:00+08:00
C005850,UID005850,campaign_click,点击ApplePay返现活动推送,2026-07-10T10:00:00+08:00
C005850,UID005850,search,搜索'账单查询',2026-06-21T20:00:00+08:00
C005850,UID005850,campaign_click,点击暑期出行活动推送,2026-07-05T13:00:00+08:00
C005851,UID005851,campaign_click,点击暑期出行活动推送,2026-06-22T02:00:00+08:00
C005851,UID005851,search,搜索'优惠券',2026-07-15T20:00:00+08:00
C005852,UID005852,service,客服咨询分期,2026-07-14T15:00:00+08:00
C005852,UID005852,transaction,消费 7834元,2026-07-12T14:00:00+08:00
C005852,UID005852,campaign_click,点击暑期出行活动推送,2026-07-16T16:00:00+08:00
C005853,UID005853,browse,浏览账单详情,2026-06-20T06:00:00+08:00
C005853,UID005853,search,搜索'提额',2026-07-14T00:00:00+08:00
C005853,UID005853,browse,浏览境外消费专区,2026-06-28T12:00:00+08:00
C005853,UID005853,transaction,消费 3967元,2026-06-24T08:00:00+08:00
C005853,UID005853,campaign_click,点击暑期出行活动推送,2026-07-08T22:00:00+08:00
C005854,UID005854,service,投诉反馈,2026-07-02T03:00:00+08:00
C005854,UID005854,campaign_click,点击双十一活动推送,2026-07-04T01:00:00+08:00
C005854,UID005854,transaction,消费 3222元,2026-06-23T21:00:00+08:00
C005855,UID005855,transaction,消费 3494元,2026-06-28T20:00:00+08:00
C005855,UID005855,browse,浏览分期计算器,2026-06-26T09:00:00+08:00
C005856,UID005856,browse,浏览分期计算器,2026-07-08T03:00:00+08:00
C005856,UID005856,campaign_click,点击ApplePay返现活动推送,2026-07-15T10:00:00+08:00
C005856,UID005856,browse,浏览权益商城,2026-07-08T19:00:00+08:00
C005857,UID005857,campaign_click,点击ApplePay返现活动推送,2026-07-06T23:00:00+08:00
C005857,UID005857,service,投诉反馈,2026-06-27T16:00:00+08:00
C005857,UID005857,service,额度调整申请,2026-06-25T11:00:00+08:00
C005858,UID005858,search,搜索'汇率',2026-07-05T23:00:00+08:00
C005858,UID005858,service,额度调整申请,2026-06-27T03:00:00+08:00
C005858,UID005858,campaign_click,点击双十一活动推送,2026-07-06T18:00:00+08:00
C005859,UID005859,service,客服咨询分期,2026-07-12T13:00:00+08:00
C005859,UID005859,campaign_click,点击双十一活动推送,2026-07-01T02:00:00+08:00
C005859,UID005859,service,额度调整申请,2026-06-27T02:00:00+08:00
C005859,UID005859,browse,浏览分期计算器,2026-06-18T16:00:00+08:00
C005860,UID005860,campaign_click,点击暑期出行活动推送,2026-06-29T09:00:00+08:00
C005860,UID005860,service,额度调整申请,2026-07-09T14:00:00+08:00
C005860,UID005860,campaign_click,点击双十一活动推送,2026-07-07T12:00:00+08:00
C005861,UID005861,transaction,消费 2613元,2026-06-30T16:00:00+08:00
C005862,UID005862,transaction,消费 7939元,2026-06-19T00:00:00+08:00
C005863,UID005863,campaign_click,点击暑期出行活动推送,2026-06-25T05:00:00+08:00
C005863,UID005863,search,搜索'出境游',2026-07-10T00:00:00+08:00
C005864,UID005864,transaction,消费 3038元,2026-07-16T05:00:00+08:00
C005864,UID005864,service,额度调整申请,2026-06-19T19:00:00+08:00
C005864,UID005864,search,搜索'积分兑换',2026-06-19T13:00:00+08:00
C005864,UID005864,browse,浏览权益商城,2026-06-26T20:00:00+08:00
C005865,UID005865,campaign_click,点击双十一活动推送,2026-07-01T16:00:00+08:00
C005865,UID005865,search,搜索'汇率',2026-07-15T11:00:00+08:00
C005865,UID005865,service,额度调整申请,2026-07-08T12:00:00+08:00
C005866,UID005866,transaction,消费 336元,2026-07-02T12:00:00+08:00
C005866,UID005866,service,额度调整申请,2026-07-05T00:00:00+08:00
C005866,UID005866,campaign_click,点击双十一活动推送,2026-07-07T20:00:00+08:00
C005866,UID005866,transaction,消费 7217元,2026-07-12T01:00:00+08:00
C005867,UID005867,browse,浏览账单详情,2026-06-21T07:00:00+08:00
C005867,UID005867,transaction,消费 4604元,2026-06-26T17:00:00+08:00
C005868,UID005868,search,搜索'提额',2026-07-04T02:00:00+08:00
C005868,UID005868,campaign_click,点击暑期出行活动推送,2026-06-18T10:00:00+08:00
C005868,UID005868,campaign_click,点击ApplePay返现活动推送,2026-06-26T15:00:00+08:00
C005869,UID005869,search,搜索'分期费率',2026-07-13T07:00:00+08:00
C005869,UID005869,service,客服咨询分期,2026-07-03T08:00:00+08:00
C005869,UID005869,transaction,消费 6190元,2026-07-16T02:00:00+08:00
C005870,UID005870,search,搜索'积分兑换',2026-07-09T14:00:00+08:00
C005871,UID005871,browse,浏览账单详情,2026-06-27T01:00:00+08:00
C005872,UID005872,transaction,消费 1013元,2026-07-10T12:00:00+08:00
C005872,UID005872,search,搜索'积分兑换',2026-06-18T04:00:00+08:00
C005872,UID005872,service,额度调整申请,2026-07-01T16:00:00+08:00
C005872,UID005872,service,客服咨询分期,2026-07-10T22:00:00+08:00
C005872,UID005872,transaction,消费 7569元,2026-07-08T02:00:00+08:00
C005873,UID005873,search,搜索'出境游',2026-07-01T23:00:00+08:00
C005874,UID005874,transaction,消费 6110元,2026-06-28T01:00:00+08:00
C005874,UID005874,transaction,消费 2919元,2026-07-06T01:00:00+08:00
C005874,UID005874,campaign_click,点击双十一活动推送,2026-07-01T17:00:00+08:00
C005874,UID005874,campaign_click,点击暑期出行活动推送,2026-06-22T12:00:00+08:00
C005875,UID005875,search,搜索'积分兑换',2026-07-01T04:00:00+08:00
C005875,UID005875,browse,浏览分期计算器,2026-06-22T23:00:00+08:00
C005875,UID005875,browse,浏览权益商城,2026-06-30T18:00:00+08:00
C005875,UID005875,transaction,消费 5542元,2026-07-15T12:00:00+08:00
C005876,UID005876,browse,浏览分期计算器,2026-07-06T05:00:00+08:00
C005877,UID005877,transaction,消费 6518元,2026-07-02T01:00:00+08:00
C005877,UID005877,service,客服咨询分期,2026-06-19T13:00:00+08:00
C005877,UID005877,transaction,消费 7127元,2026-06-17T18:00:00+08:00
C005877,UID005877,browse,浏览账单详情,2026-07-04T13:00:00+08:00
C005877,UID005877,search,搜索'优惠券',2026-06-23T14:00:00+08:00
C005878,UID005878,campaign_click,点击暑期出行活动推送,2026-07-12T09:00:00+08:00
C005879,UID005879,browse,浏览境外消费专区,2026-07-14T00:00:00+08:00
C005879,UID005879,service,额度调整申请,2026-07-05T08:00:00+08:00
C005879,UID005879,campaign_click,点击双十一活动推送,2026-06-22T08:00:00+08:00
