contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec
CONTACT_00116074,C007038,CAMP_2026_SUMMER,邮件,2026-06-15 10:00:00,marketing,sent,0
CONTACT_00116075,C001175,CAMP_2026_MOVIE9,微信公众号,2026-04-25 23:00:00,marketing,sent,0
CONTACT_00116076,C005305,CAMP_2026_REFERRAL,短信,2026-07-16 11:00:00,marketing,sent,0
CONTACT_00116077,C006915,CAMP_2026_CAMPUS,APP Push,2026-04-18 23:00:00,marketing,clicked,30220
CONTACT_00116078,C000726,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-13 21:00:00,marketing,clicked,6133
CONTACT_00116079,C002014,CAMP_2026_618,邮件,2026-06-01 16:00:00,marketing,sent,0
CONTACT_00116080,C003423,CAMP_2026_UPGRADE,短信,2026-07-08 04:00:00,marketing,clicked,23289
CONTACT_00116081,C006360,CAMP_2026_WOMEN,微信公众号,2026-05-05 07:00:00,marketing,opened,16623
CONTACT_00116082,C000816,,短信,2026-07-15 04:00:00,service,clicked,58040
CONTACT_00116083,C002331,CAMP_2026_AI_TOKEN,APP Push,2026-04-22 01:00:00,marketing,sent,0
CONTACT_00116084,C005517,CAMP_2026_BIRTHDAY,电话外呼,2026-07-07 14:00:00,marketing,opened,76788
CONTACT_00116085,C004521,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-06 11:00:00,marketing,clicked,20731
CONTACT_00116086,C005010,CAMP_2026_NEWUSER,电话外呼,2026-05-29 14:00:00,marketing,opened,83851
CONTACT_00116087,C003965,CAMP_2026_BIRTHDAY,APP Push,2026-07-15 23:00:00,marketing,clicked,71986
CONTACT_00116088,C001649,CAMP_2026_SPRING_TRAVEL,邮件,2026-06-05 01:00:00,marketing,opened,22221
CONTACT_00116089,C005340,CAMP_2026_NATIONAL,电话外呼,2026-06-15 20:00:00,marketing,opened,67695
CONTACT_00116090,C006039,CAMP_2026_BACK_SCHOOL,邮件,2026-06-15 13:00:00,marketing,clicked,69907
CONTACT_00116091,C002817,CAMP_2026_POINTS_BOOST,邮件,2026-07-01 17:00:00,marketing,clicked,84675
CONTACT_00116092,C007342,CAMP_2026_NEWUSER,APP Push,2026-06-11 20:00:00,marketing,clicked,7093
CONTACT_00116093,C007541,CAMP_2026_CAMPUS,邮件,2026-07-11 21:00:00,marketing,sent,0
CONTACT_00116094,C001808,CAMP_2026_NYE,电话外呼,2026-07-16 20:00:00,marketing,clicked,35717
CONTACT_00116095,C002079,CAMP_2026_DOUBLE11,APP Push,2026-06-25 18:00:00,marketing,sent,0
CONTACT_00116096,C007600,CAMP_2026_DORMANT,APP Push,2026-05-15 12:00:00,marketing,sent,0
CONTACT_00116097,C003746,CAMP_2026_NATIONAL,邮件,2026-07-16 00:00:00,marketing,clicked,65388
CONTACT_00116098,C001498,,短信,2026-06-05 04:00:00,service,clicked,60763
CONTACT_00116099,C003662,CAMP_2026_NYE,电话外呼,2026-07-12 14:00:00,marketing,clicked,48505
CONTACT_00116100,C005894,CAMP_2026_WOMEN,短信,2026-07-12 13:00:00,marketing,sent,0
CONTACT_00116101,C000030,CAMP_2026_NATIONAL,APP Push,2026-07-04 15:00:00,marketing,clicked,59159
CONTACT_00116102,C005744,CAMP_2026_SPRING_TRAVEL,邮件,2026-04-27 18:00:00,marketing,sent,0
CONTACT_00116103,C002651,CAMP_2026_WEDDING5,微信公众号,2026-06-18 18:00:00,marketing,opened,23459
CONTACT_00116104,C006373,CAMP_2026_NYE,邮件,2026-07-09 20:00:00,marketing,clicked,77730
CONTACT_00116105,C006882,CAMP_2026_WOMEN,短信,2026-07-05 00:00:00,marketing,clicked,9904
CONTACT_00116106,C003396,CAMP_2026_APPLEPAY,电话外呼,2026-07-12 08:00:00,marketing,unsubscribed,0
CONTACT_00116107,C000253,CAMP_2026_CAMPUS,APP Push,2026-06-14 02:00:00,marketing,clicked,23088
CONTACT_00116108,C000862,CAMP_2026_CAMPUS,短信,2026-06-25 23:00:00,marketing,sent,0
CONTACT_00116109,C006884,CAMP_2026_DOUBLE11,电话外呼,2026-07-14 10:00:00,marketing,unsubscribed,0
CONTACT_00116110,C005489,CAMP_2026_SPRINGFEST,短信,2026-06-22 00:00:00,marketing,opened,31585
CONTACT_00116111,C006344,CAMP_2026_CAMPUS,短信,2026-07-12 01:00:00,marketing,opened,8566
CONTACT_00116112,C001319,CAMP_2026_NYE,邮件,2026-07-06 12:00:00,marketing,clicked,78692
CONTACT_00116113,C005693,CAMP_2026_BACK_SCHOOL,邮件,2026-05-12 22:00:00,marketing,clicked,16641
CONTACT_00116114,C001044,,短信,2026-05-25 04:00:00,service,opened,35870
CONTACT_00116115,C000066,CAMP_2026_APPLEPAY,邮件,2026-07-05 20:00:00,marketing,clicked,12454
CONTACT_00116116,C001232,CAMP_2026_CAMPUS,微信公众号,2026-06-26 14:00:00,marketing,opened,46153
CONTACT_00116117,C003304,CAMP_2026_BIRTHDAY,短信,2026-07-09 23:00:00,marketing,opened,65798
CONTACT_00116118,C005910,CAMP_2026_NEWUSER,短信,2026-06-01 18:00:00,marketing,sent,0
CONTACT_00116119,C000726,CAMP_2026_NEWUSER,微信公众号,2026-07-08 07:00:00,marketing,sent,0
CONTACT_00116120,C001746,,电话外呼,2026-06-23 00:00:00,service,opened,19555
CONTACT_00116121,C000725,CAMP_2026_AI_TOKEN,短信,2026-07-05 19:00:00,marketing,opened,12713
CONTACT_00116122,C000642,CAMP_2026_CAMPUS,短信,2026-07-12 07:00:00,marketing,opened,8035
CONTACT_00116123,C000124,CAMP_2026_NATIONAL,微信公众号,2026-07-02 06:00:00,marketing,clicked,2271
CONTACT_00116124,C007698,CAMP_2026_618,微信公众号,2026-07-09 14:00:00,marketing,clicked,5977
CONTACT_00116125,C006017,CAMP_2026_GREEN,电话外呼,2026-07-13 09:00:00,marketing,clicked,59793
CONTACT_00116126,C001053,CAMP_2026_UPGRADE,短信,2026-07-14 07:00:00,marketing,opened,24705
CONTACT_00116127,C001216,CAMP_2026_GREEN,邮件,2026-07-16 10:00:00,marketing,clicked,54772
CONTACT_00116128,C001633,CAMP_2026_REFERRAL,APP Push,2026-07-13 17:00:00,marketing,clicked,83133
CONTACT_00116129,C003688,CAMP_2026_SPRINGFEST,电话外呼,2026-06-13 20:00:00,marketing,opened,29250
CONTACT_00116130,C002378,CAMP_2026_WOMEN,电话外呼,2026-05-11 06:00:00,marketing,clicked,64847
CONTACT_00116131,C005370,CAMP_2026_SPORTS,邮件,2026-07-17 00:00:00,marketing,clicked,72028
CONTACT_00116132,C000795,CAMP_2026_REFERRAL,电话外呼,2026-07-07 16:00:00,marketing,opened,33053
CONTACT_00116133,C005460,CAMP_2026_BIRTHDAY,APP Push,2026-07-16 14:00:00,marketing,clicked,20203
CONTACT_00116134,C001880,CAMP_2026_GREEN,电话外呼,2026-06-14 23:00:00,marketing,clicked,56089
CONTACT_00116135,C007134,CAMP_2026_CROSSBORDER,电话外呼,2026-07-12 10:00:00,marketing,opened,5471
CONTACT_00116136,C003660,CAMP_2026_CLOUD_FLASH,邮件,2026-07-12 01:00:00,marketing,opened,40083
CONTACT_00116137,C005694,CAMP_2026_CROSSBORDER,APP Push,2026-07-11 08:00:00,marketing,opened,71405
CONTACT_00116138,C007932,CAMP_2026_618,微信公众号,2026-07-05 02:00:00,marketing,opened,73920
CONTACT_00116139,C003577,CAMP_2026_SPRING_TRAVEL,邮件,2026-06-11 21:00:00,marketing,clicked,33569
CONTACT_00116140,C002732,CAMP_2026_CLOUD_FLASH,微信公众号,2026-05-21 11:00:00,marketing,clicked,86018
CONTACT_00116141,C007989,CAMP_2026_SPORTS,电话外呼,2026-05-29 01:00:00,marketing,clicked,76892
CONTACT_00116142,C004811,CAMP_2026_FAMILY,邮件,2026-06-21 12:00:00,marketing,opened,57161
CONTACT_00116143,C004191,,短信,2026-07-14 05:00:00,service,unsubscribed,0
CONTACT_00116144,C001132,CAMP_2026_SPRING_TRAVEL,短信,2026-07-13 15:00:00,marketing,clicked,60191
CONTACT_00116145,C007002,CAMP_2026_MOVIE9,邮件,2026-06-13 01:00:00,marketing,sent,0
CONTACT_00116146,C000470,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-07 11:00:00,marketing,opened,3357
CONTACT_00116147,C004766,CAMP_2026_CLOUD_FLASH,微信公众号,2026-07-03 11:00:00,marketing,clicked,67376
CONTACT_00116148,C006894,CAMP_2026_UPGRADE,电话外呼,2026-06-20 17:00:00,marketing,clicked,16565
CONTACT_00116149,C003980,CAMP_2026_DORMANT,邮件,2026-06-30 15:00:00,marketing,opened,69986
CONTACT_00116150,C002059,CAMP_2026_WEDDING5,短信,2026-06-22 20:00:00,marketing,opened,57895
CONTACT_00116151,C007291,CAMP_2026_DOUBLE11,短信,2026-07-09 02:00:00,marketing,sent,0
CONTACT_00116152,C001513,CAMP_2026_DOUBLE11,微信公众号,2026-06-08 06:00:00,marketing,opened,42968
CONTACT_00116153,C006860,CAMP_2026_UPGRADE,电话外呼,2026-07-11 12:00:00,marketing,unsubscribed,0
CONTACT_00116154,C004964,CAMP_2026_MOVIE9,电话外呼,2026-04-18 08:00:00,marketing,sent,0
CONTACT_00116155,C003026,CAMP_2026_REFERRAL,短信,2026-06-11 01:00:00,marketing,opened,17420
CONTACT_00116156,C007437,CAMP_2026_CROSSBORDER,微信公众号,2026-06-28 22:00:00,marketing,sent,0
CONTACT_00116157,C006853,,短信,2026-06-14 11:00:00,service,opened,48274
CONTACT_00116158,C006290,CAMP_2026_DORMANT,APP Push,2026-07-01 00:00:00,marketing,clicked,40980
CONTACT_00116159,C007570,CAMP_2026_CROSSBORDER,电话外呼,2026-07-10 06:00:00,marketing,sent,0
CONTACT_00116160,C007884,CAMP_2026_DORMANT,微信公众号,2026-05-04 20:00:00,marketing,sent,0
CONTACT_00116161,C001173,CAMP_2026_BIRTHDAY,APP Push,2026-04-21 16:00:00,marketing,opened,42516
CONTACT_00116162,C004519,CAMP_2026_APPLEPAY,邮件,2026-05-20 19:00:00,marketing,clicked,36466
CONTACT_00116163,C006170,CAMP_2026_POINTS_BOOST,短信,2026-06-14 18:00:00,marketing,opened,62011
CONTACT_00116164,C000158,CAMP_2026_WOMEN,短信,2026-07-16 20:00:00,marketing,sent,0
CONTACT_00116165,C001611,CAMP_2026_UPGRADE,电话外呼,2026-04-18 03:00:00,marketing,clicked,30404
CONTACT_00116166,C007833,,邮件,2026-06-04 01:00:00,service,opened,74788
CONTACT_00116167,C003526,,短信,2026-06-04 03:00:00,service,sent,0
CONTACT_00116168,C006360,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-09 10:00:00,marketing,clicked,43192
CONTACT_00116169,C002732,CAMP_2026_POINTS_BOOST,电话外呼,2026-07-02 10:00:00,marketing,opened,57112
CONTACT_00116170,C003259,CAMP_2026_WEDDING5,邮件,2026-05-14 18:00:00,marketing,clicked,4659
CONTACT_00116171,C005801,CAMP_2026_SPRINGFEST,微信公众号,2026-05-14 16:00:00,marketing,clicked,77617
CONTACT_00116172,C004248,CAMP_2026_FAMILY,APP Push,2026-06-04 02:00:00,marketing,opened,56686
CONTACT_00116173,C007706,CAMP_2026_DORMANT,微信公众号,2026-07-15 22:00:00,marketing,opened,38658
CONTACT_00116174,C000930,CAMP_2026_DORMANT,APP Push,2026-05-29 10:00:00,marketing,clicked,58953
CONTACT_00116175,C001680,CAMP_2026_APPLEPAY,APP Push,2026-07-13 20:00:00,marketing,sent,0
CONTACT_00116176,C006025,CAMP_2026_618,邮件,2026-07-08 15:00:00,marketing,clicked,43910
CONTACT_00116177,C002925,CAMP_2026_MOVIE9,微信公众号,2026-07-07 13:00:00,marketing,opened,77882
CONTACT_00116178,C000249,CAMP_2026_DORMANT,APP Push,2026-07-15 17:00:00,marketing,opened,15066
CONTACT_00116179,C003791,CAMP_2026_NEWUSER,短信,2026-07-08 02:00:00,marketing,opened,47596
CONTACT_00116180,C005090,CAMP_2026_CAMPUS,电话外呼,2026-07-15 04:00:00,marketing,unsubscribed,0
CONTACT_00116181,C007195,CAMP_2026_WOMEN,电话外呼,2026-07-11 17:00:00,marketing,sent,0
CONTACT_00116182,C007454,CAMP_2026_CLOUD_FLASH,微信公众号,2026-07-02 15:00:00,marketing,unsubscribed,0
CONTACT_00116183,C005931,CAMP_2026_POINTS_BOOST,微信公众号,2026-07-10 16:00:00,marketing,opened,54159
CONTACT_00116184,C002777,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-13 17:00:00,marketing,opened,39764
CONTACT_00116185,C004079,CAMP_2026_BIRTHDAY,微信公众号,2026-06-01 01:00:00,marketing,clicked,51162
CONTACT_00116186,C003204,CAMP_2026_SUMMER,微信公众号,2026-07-15 00:00:00,marketing,opened,46941
CONTACT_00116187,C001855,,微信公众号,2026-06-06 14:00:00,service,unsubscribed,0
CONTACT_00116188,C001756,CAMP_2026_BIRTHDAY,短信,2026-07-01 14:00:00,marketing,clicked,65052
CONTACT_00116189,C001444,CAMP_2026_FAMILY,微信公众号,2026-06-28 09:00:00,marketing,clicked,50762
CONTACT_00116190,C003648,,短信,2026-06-28 00:00:00,service,clicked,16713
CONTACT_00116191,C004838,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-07-09 17:00:00,marketing,clicked,41479
CONTACT_00116192,C000632,,邮件,2026-07-11 22:00:00,service,unsubscribed,0
CONTACT_00116193,C001056,CAMP_2026_NYE,电话外呼,2026-05-18 13:00:00,marketing,clicked,47077
CONTACT_00116194,C000483,CAMP_2026_GREEN,邮件,2026-05-18 22:00:00,marketing,clicked,46667
CONTACT_00116195,C005564,CAMP_2026_DOUBLE11,APP Push,2026-06-19 14:00:00,marketing,clicked,77726
CONTACT_00116196,C002916,,短信,2026-04-18 15:00:00,service,sent,0
CONTACT_00116197,C007861,CAMP_2026_BACK_SCHOOL,电话外呼,2026-07-09 20:00:00,marketing,clicked,23077
CONTACT_00116198,C003205,CAMP_2026_AI_TOKEN,电话外呼,2026-07-10 02:00:00,marketing,unsubscribed,0
CONTACT_00116199,C006136,CAMP_2026_APPLEPAY,邮件,2026-06-27 06:00:00,marketing,sent,0
CONTACT_00116200,C002086,CAMP_2026_UPGRADE,微信公众号,2026-07-06 13:00:00,marketing,clicked,33889
CONTACT_00116201,C000967,CAMP_2026_DOUBLE11,微信公众号,2026-07-16 15:00:00,marketing,clicked,56066
CONTACT_00116202,C005494,CAMP_2026_AI_TOKEN,APP Push,2026-06-22 11:00:00,marketing,clicked,33712
CONTACT_00116203,C002493,CAMP_2026_AI_TOKEN,电话外呼,2026-06-24 07:00:00,marketing,clicked,72674
CONTACT_00116204,C007586,CAMP_2026_CROSSBORDER,微信公众号,2026-07-12 13:00:00,marketing,clicked,30925
CONTACT_00116205,C002038,CAMP_2026_FAMILY,短信,2026-07-09 07:00:00,marketing,clicked,3260
CONTACT_00116206,C001410,CAMP_2026_AI_TOKEN,APP Push,2026-05-15 14:00:00,marketing,clicked,71957
CONTACT_00116207,C001532,,邮件,2026-07-08 14:00:00,service,opened,65965
CONTACT_00116208,C000363,CAMP_2026_BACK_SCHOOL,短信,2026-05-15 00:00:00,marketing,sent,0
CONTACT_00116209,C001902,CAMP_2026_SUMMER,微信公众号,2026-07-12 09:00:00,marketing,sent,0
CONTACT_00116210,C004076,CAMP_2026_618,微信公众号,2026-07-06 19:00:00,marketing,clicked,12766
CONTACT_00116211,C002876,CAMP_2026_DORMANT,电话外呼,2026-07-09 23:00:00,marketing,opened,78102
CONTACT_00116212,C005708,CAMP_2026_SPRINGFEST,微信公众号,2026-06-20 03:00:00,marketing,clicked,63416
CONTACT_00116213,C007044,CAMP_2026_MOVIE9,微信公众号,2026-07-06 02:00:00,marketing,clicked,19169
CONTACT_00116214,C003086,CAMP_2026_UPGRADE,APP Push,2026-06-17 05:00:00,marketing,clicked,59183
CONTACT_00116215,C003056,CAMP_2026_WEDDING5,APP Push,2026-07-14 10:00:00,marketing,opened,25226
CONTACT_00116216,C001477,CAMP_2026_CAMPUS,短信,2026-07-15 08:00:00,marketing,unsubscribed,0
CONTACT_00116217,C002516,,电话外呼,2026-06-21 11:00:00,service,clicked,34752
CONTACT_00116218,C004752,CAMP_2026_618,短信,2026-07-06 09:00:00,marketing,sent,0
CONTACT_00116219,C006226,CAMP_2026_CAMPUS,短信,2026-07-06 09:00:00,marketing,sent,0
CONTACT_00116220,C003414,CAMP_2026_MOVIE9,APP Push,2026-07-08 23:00:00,marketing,opened,59666
CONTACT_00116221,C005164,,短信,2026-06-04 16:00:00,service,clicked,30611
CONTACT_00116222,C004744,,邮件,2026-07-09 19:00:00,service,sent,0
CONTACT_00116223,C006777,CAMP_2026_FAMILY,微信公众号,2026-07-01 22:00:00,marketing,clicked,81901
CONTACT_00116224,C005372,CAMP_2026_SUMMER,短信,2026-06-25 08:00:00,marketing,sent,0
CONTACT_00116225,C004390,CAMP_2026_UPGRADE,电话外呼,2026-07-02 21:00:00,marketing,opened,55933
CONTACT_00116226,C002467,,电话外呼,2026-06-14 01:00:00,service,opened,41317
CONTACT_00116227,C003301,CAMP_2026_AI_TOKEN,APP Push,2026-07-14 17:00:00,marketing,sent,0
CONTACT_00116228,C000793,CAMP_2026_MOVIE9,APP Push,2026-07-07 00:00:00,marketing,sent,0
CONTACT_00116229,C003350,CAMP_2026_SUMMER,APP Push,2026-06-08 01:00:00,marketing,clicked,72950
CONTACT_00116230,C003880,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-25 02:00:00,marketing,sent,0
CONTACT_00116231,C005602,CAMP_2026_CLOUD_FLASH,电话外呼,2026-05-23 07:00:00,marketing,clicked,80539
CONTACT_00116232,C007195,CAMP_2026_SPRINGFEST,微信公众号,2026-04-27 02:00:00,marketing,sent,0
CONTACT_00116233,C003298,CAMP_2026_BACK_SCHOOL,邮件,2026-07-02 02:00:00,marketing,clicked,5117
CONTACT_00116234,C000168,CAMP_2026_REFERRAL,电话外呼,2026-07-03 09:00:00,marketing,opened,39804
CONTACT_00116235,C005585,CAMP_2026_APPLEPAY,电话外呼,2026-07-13 08:00:00,marketing,sent,0
CONTACT_00116236,C007761,CAMP_2026_MOVIE9,短信,2026-06-09 04:00:00,marketing,sent,0
CONTACT_00116237,C003685,CAMP_2026_BIRTHDAY,短信,2026-07-10 00:00:00,marketing,clicked,49918
CONTACT_00116238,C005480,CAMP_2026_618,APP Push,2026-07-02 03:00:00,marketing,clicked,4406
CONTACT_00116239,C001619,CAMP_2026_AI_TOKEN,电话外呼,2026-05-08 13:00:00,marketing,unsubscribed,0
CONTACT_00116240,C004524,CAMP_2026_SPRINGFEST,微信公众号,2026-07-12 15:00:00,marketing,opened,25974
CONTACT_00116241,C004961,CAMP_2026_SPRINGFEST,电话外呼,2026-06-03 22:00:00,marketing,sent,0
CONTACT_00116242,C002917,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-16 20:00:00,marketing,clicked,25567
CONTACT_00116243,C000818,CAMP_2026_UPGRADE,微信公众号,2026-05-25 08:00:00,marketing,clicked,64645
CONTACT_00116244,C002752,CAMP_2026_NYE,APP Push,2026-05-21 23:00:00,marketing,opened,40359
CONTACT_00116245,C000166,CAMP_2026_APPLEPAY,微信公众号,2026-04-18 23:00:00,marketing,opened,74023
CONTACT_00116246,C001859,CAMP_2026_WEDDING5,邮件,2026-06-12 09:00:00,marketing,opened,27672
CONTACT_00116247,C004309,CAMP_2026_SPORTS,微信公众号,2026-07-16 19:00:00,marketing,clicked,46514
CONTACT_00116248,C007077,,微信公众号,2026-07-03 19:00:00,service,sent,0
CONTACT_00116249,C000629,CAMP_2026_BIRTHDAY,电话外呼,2026-07-14 12:00:00,marketing,clicked,15857
CONTACT_00116250,C001386,CAMP_2026_CAMPUS,电话外呼,2026-07-03 07:00:00,marketing,sent,0
CONTACT_00116251,C005585,CAMP_2026_UPGRADE,电话外呼,2026-05-24 03:00:00,marketing,opened,21291
CONTACT_00116252,C003020,CAMP_2026_POINTS_BOOST,邮件,2026-05-30 10:00:00,marketing,clicked,70716
CONTACT_00116253,C000754,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-07-16 00:00:00,marketing,sent,0
CONTACT_00116254,C004236,CAMP_2026_CAMPUS,APP Push,2026-06-17 08:00:00,marketing,sent,0
CONTACT_00116255,C005583,CAMP_2026_NEWUSER,邮件,2026-07-02 20:00:00,marketing,sent,0
CONTACT_00116256,C002589,CAMP_2026_GREEN,微信公众号,2026-07-03 23:00:00,marketing,sent,0
CONTACT_00116257,C007411,CAMP_2026_CAMPUS,电话外呼,2026-06-25 18:00:00,marketing,sent,0
CONTACT_00116258,C001911,CAMP_2026_NYE,电话外呼,2026-06-20 06:00:00,marketing,clicked,25347
CONTACT_00116259,C006619,,APP Push,2026-05-22 18:00:00,service,sent,0
CONTACT_00116260,C000756,CAMP_2026_DOUBLE11,短信,2026-07-07 01:00:00,marketing,clicked,30768
CONTACT_00116261,C007234,CAMP_2026_FAMILY,电话外呼,2026-07-08 09:00:00,marketing,opened,74709
CONTACT_00116262,C004483,CAMP_2026_AI_TOKEN,电话外呼,2026-07-13 06:00:00,marketing,clicked,25846
CONTACT_00116263,C004013,CAMP_2026_SPORTS,电话外呼,2026-07-08 02:00:00,marketing,sent,0
CONTACT_00116264,C002863,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-04-18 01:00:00,marketing,sent,0
CONTACT_00116265,C000673,CAMP_2026_BIRTHDAY,微信公众号,2026-06-29 06:00:00,marketing,opened,52206
CONTACT_00116266,C004932,CAMP_2026_SPORTS,电话外呼,2026-06-26 01:00:00,marketing,sent,0
CONTACT_00116267,C000329,CAMP_2026_SPRINGFEST,邮件,2026-07-12 05:00:00,marketing,clicked,68534
CONTACT_00116268,C000144,CAMP_2026_CAMPUS,APP Push,2026-05-31 12:00:00,marketing,clicked,81769
CONTACT_00116269,C000970,CAMP_2026_DORMANT,APP Push,2026-06-26 22:00:00,marketing,clicked,18937
CONTACT_00116270,C004377,CAMP_2026_UPGRADE,邮件,2026-07-07 06:00:00,marketing,unsubscribed,0
CONTACT_00116271,C007057,CAMP_2026_WEDDING5,电话外呼,2026-06-19 23:00:00,marketing,clicked,54698
CONTACT_00116272,C002394,CAMP_2026_SPRINGFEST,短信,2026-06-19 03:00:00,marketing,clicked,21073
CONTACT_00116273,C001717,CAMP_2026_SPRINGFEST,电话外呼,2026-06-08 07:00:00,marketing,clicked,17025
CONTACT_00116274,C001543,CAMP_2026_POINTS_BOOST,APP Push,2026-07-03 04:00:00,marketing,clicked,79414
CONTACT_00116275,C004882,CAMP_2026_WEDDING5,微信公众号,2026-07-13 19:00:00,marketing,clicked,32716
CONTACT_00116276,C007893,CAMP_2026_FAMILY,邮件,2026-07-10 05:00:00,marketing,clicked,59350
CONTACT_00116277,C003033,CAMP_2026_AI_TOKEN,邮件,2026-05-13 05:00:00,marketing,clicked,25055
CONTACT_00116278,C002107,CAMP_2026_REFERRAL,微信公众号,2026-07-03 09:00:00,marketing,clicked,3451
CONTACT_00116279,C007278,CAMP_2026_POINTS_BOOST,APP Push,2026-07-11 19:00:00,marketing,opened,41211
CONTACT_00116280,C001172,CAMP_2026_UPGRADE,微信公众号,2026-05-30 01:00:00,marketing,clicked,42018
CONTACT_00116281,C001613,CAMP_2026_FAMILY,APP Push,2026-06-22 06:00:00,marketing,clicked,74724
CONTACT_00116282,C005178,CAMP_2026_SPRINGFEST,短信,2026-07-16 07:00:00,marketing,clicked,11938
CONTACT_00116283,C002505,CAMP_2026_SPRING_TRAVEL,短信,2026-07-06 00:00:00,marketing,clicked,17461
CONTACT_00116284,C007734,CAMP_2026_APPLEPAY,电话外呼,2026-06-25 22:00:00,marketing,sent,0
CONTACT_00116285,C007512,CAMP_2026_CLOUD_FLASH,APP Push,2026-07-07 08:00:00,marketing,clicked,7642
CONTACT_00116286,C002270,,APP Push,2026-07-04 11:00:00,service,opened,70671
CONTACT_00116287,C000335,CAMP_2026_AI_TOKEN,微信公众号,2026-07-16 10:00:00,marketing,clicked,31924
CONTACT_00116288,C003706,CAMP_2026_DORMANT,APP Push,2026-07-06 00:00:00,marketing,clicked,59354
CONTACT_00116289,C004520,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-13 05:00:00,marketing,unsubscribed,0
CONTACT_00116290,C005148,CAMP_2026_MOVIE9,APP Push,2026-07-13 17:00:00,marketing,unsubscribed,0
CONTACT_00116291,C001690,CAMP_2026_DOUBLE11,微信公众号,2026-07-13 23:00:00,marketing,clicked,57311
CONTACT_00116292,C005468,CAMP_2026_NYE,微信公众号,2026-06-30 11:00:00,marketing,sent,0
CONTACT_00116293,C006647,,微信公众号,2026-06-11 21:00:00,service,clicked,8046
CONTACT_00116294,C003015,CAMP_2026_BACK_SCHOOL,电话外呼,2026-07-06 10:00:00,marketing,clicked,11978
CONTACT_00116295,C007025,CAMP_2026_REFERRAL,电话外呼,2026-07-15 19:00:00,marketing,clicked,64521
CONTACT_00116296,C006886,CAMP_2026_UPGRADE,邮件,2026-04-18 23:00:00,marketing,clicked,70060
CONTACT_00116297,C004714,CAMP_2026_CROSSBORDER,短信,2026-05-15 10:00:00,marketing,sent,0
CONTACT_00116298,C003990,CAMP_2026_POINTS_BOOST,APP Push,2026-07-16 04:00:00,marketing,sent,0
CONTACT_00116299,C002682,CAMP_2026_AI_TOKEN,APP Push,2026-05-18 18:00:00,marketing,clicked,74706
CONTACT_00116300,C006327,,短信,2026-05-31 12:00:00,service,clicked,58016
CONTACT_00116301,C004758,CAMP_2026_WOMEN,电话外呼,2026-07-13 13:00:00,marketing,opened,10921
CONTACT_00116302,C006625,CAMP_2026_618,电话外呼,2026-06-24 03:00:00,marketing,clicked,58249
CONTACT_00116303,C000796,CAMP_2026_SPORTS,短信,2026-06-27 22:00:00,marketing,opened,29367
CONTACT_00116304,C006943,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-06-01 19:00:00,marketing,unsubscribed,0
CONTACT_00116305,C004584,CAMP_2026_CROSSBORDER,电话外呼,2026-06-24 17:00:00,marketing,clicked,82426
CONTACT_00116306,C002406,CAMP_2026_618,APP Push,2026-07-09 21:00:00,marketing,clicked,9886
CONTACT_00116307,C003988,,APP Push,2026-07-15 13:00:00,service,opened,72356
CONTACT_00116308,C003014,CAMP_2026_NYE,电话外呼,2026-07-16 14:00:00,marketing,unsubscribed,0
CONTACT_00116309,C000534,,邮件,2026-07-16 19:00:00,service,unsubscribed,0
CONTACT_00116310,C000883,CAMP_2026_GREEN,电话外呼,2026-06-27 08:00:00,marketing,clicked,65182
CONTACT_00116311,C003442,CAMP_2026_DORMANT,电话外呼,2026-04-18 02:00:00,marketing,clicked,6516
CONTACT_00116312,C004181,CAMP_2026_WEDDING5,电话外呼,2026-07-05 01:00:00,marketing,sent,0
CONTACT_00116313,C004267,CAMP_2026_CAMPUS,微信公众号,2026-06-22 00:00:00,marketing,sent,0
CONTACT_00116314,C006917,CAMP_2026_REFERRAL,微信公众号,2026-07-14 20:00:00,marketing,clicked,9684
CONTACT_00116315,C000903,CAMP_2026_DORMANT,微信公众号,2026-06-29 12:00:00,marketing,clicked,14735
CONTACT_00116316,C002444,CAMP_2026_NEWUSER,微信公众号,2026-07-07 23:00:00,marketing,clicked,46072
CONTACT_00116317,C006198,CAMP_2026_SPORTS,APP Push,2026-04-18 10:00:00,marketing,clicked,67853
CONTACT_00116318,C001415,CAMP_2026_CAMPUS,短信,2026-06-11 21:00:00,marketing,clicked,49945
CONTACT_00116319,C003405,CAMP_2026_SPRING_TRAVEL,APP Push,2026-06-25 02:00:00,marketing,sent,0
CONTACT_00116320,C007345,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-06-06 21:00:00,marketing,clicked,39224
