cust_id,marketing_consent,personalization_consent,data_sharing_consent,sms_consent,phone_consent,email_consent,push_consent,wechat_consent,consent_updated_at,dnc_list,unsubscribe_channels,unsubscribe_at,complaint_count_90d,do_not_contact_signal,risk_level,blacklist_flag,value_level
C006098,True,False,True,True,True,True,True,True,2026-04-11,False,,,0,False,low,False,high
C006099,True,True,True,False,False,False,True,True,2026-03-08,False,短信,2026-04-09,0,False,low,False,high
C006100,True,False,True,True,False,True,True,True,2026-06-03,False,,,0,False,low,False,low
C006101,True,True,True,True,False,True,True,True,2026-03-18,False,,,0,False,low,False,low
C006102,True,True,True,False,True,True,True,True,2025-12-04,False,,,0,False,low,False,medium
C006103,True,True,False,False,True,True,True,True,2025-10-19,False,,,2,False,low,False,medium
C006104,True,True,True,True,True,False,False,False,2025-09-13,False,APP Push,2026-05-05,0,False,low,False,medium
C006105,True,False,True,True,False,True,True,True,2025-11-15,False,,,0,False,low,False,medium
C006106,True,True,True,True,False,True,True,True,2025-11-30,False,,,0,False,medium,False,high
C006107,True,True,False,False,False,False,True,True,2025-09-05,False,,,0,False,medium,False,high
C006108,True,False,True,True,False,True,True,True,2026-02-13,False,,,0,False,low,False,high
C006109,True,True,False,True,False,True,True,True,2026-02-06,False,,,0,False,high,False,medium
C006110,True,True,False,True,True,True,True,True,2025-10-10,False,,,0,False,low,False,high
C006111,True,True,True,False,False,True,True,False,2025-08-29,False,,,0,False,low,False,low
C006112,True,True,True,True,False,True,True,False,2026-07-03,False,,,0,False,low,False,high
C006113,True,True,True,True,False,True,True,True,2026-05-23,False,,,0,False,medium,False,medium
C006114,False,True,False,True,True,True,True,True,2025-07-23,False,,,0,False,low,False,high
C006115,True,False,False,True,False,True,True,True,2025-12-02,False,,,0,False,low,False,medium
C006116,True,False,False,True,False,True,True,False,2026-01-01,False,微信公众号,2025-08-06,0,False,low,False,low
C006117,True,False,True,True,False,False,True,True,2025-12-12,False,,,0,False,low,False,medium
C006118,True,True,True,True,False,True,True,True,2025-08-23,False,,,0,False,low,False,high
C006119,True,True,True,True,False,True,True,True,2026-05-29,False,,,0,False,low,False,medium
C006120,True,False,True,True,False,True,True,True,2026-04-29,False,,,0,False,low,False,high
C006121,True,False,True,False,True,False,True,True,2025-09-14,False,短信,2026-02-05,0,True,high,False,high
C006122,True,False,True,False,False,False,False,False,2026-03-28,False,,,0,False,low,False,low
C006123,True,True,True,True,False,True,False,False,2025-09-14,False,,,0,False,medium,False,high
C006124,True,False,True,True,False,False,True,True,2025-10-15,False,,,0,False,low,False,medium
C006125,True,True,True,True,False,False,True,False,2025-10-05,False,,,0,False,medium,False,high
C006126,True,True,False,True,False,True,True,True,2026-03-06,False,,,0,False,low,False,low
C006127,True,True,True,True,False,True,True,True,2026-01-05,False,,,0,False,low,False,medium
C006128,True,False,True,True,False,True,True,True,2026-03-23,False,,,0,False,low,False,medium
C006129,True,True,True,True,False,True,True,True,2025-10-04,False,,,0,False,high,False,medium
C006130,True,False,False,True,False,True,False,False,2026-04-03,False,APP Push,2025-10-07,0,False,low,False,medium
C006131,True,False,False,False,True,True,True,True,2025-12-19,False,,,0,False,low,False,high
C006132,True,True,True,True,True,False,True,False,2026-04-22,False,,,0,False,low,False,high
C006133,True,True,False,True,False,False,True,True,2025-09-19,False,,,0,False,low,False,medium
C006134,True,True,True,True,False,True,True,False,2026-06-22,False,,,0,False,high,False,medium
C006135,True,False,True,True,True,True,True,False,2025-09-13,False,微信公众号,2026-03-20,0,False,low,False,high
C006136,True,True,True,True,False,False,True,False,2025-12-04,False,,,0,False,low,False,medium
C006137,True,True,True,True,True,True,True,True,2026-04-10,False,,,0,False,medium,False,high
C006138,True,False,True,True,True,True,True,True,2025-12-04,True,,,0,True,high,True,high
C006139,True,True,False,True,False,True,True,True,2025-09-01,False,,,0,False,low,False,high
C006140,True,False,True,True,False,True,True,True,2025-07-16,False,,,0,False,low,False,medium
C006141,True,True,True,True,False,False,False,True,2026-03-22,False,,,0,False,low,False,medium
C006142,True,True,False,True,False,True,True,False,2026-01-15,False,,,0,False,low,False,medium
C006143,False,False,True,True,False,True,True,False,2026-01-25,False,,,0,False,low,False,medium
C006144,True,True,False,True,False,False,False,True,2025-10-03,False,,,0,False,low,False,low
C006145,True,True,False,True,False,True,False,True,2026-07-14,False,,,0,False,low,False,high
C006146,True,True,True,True,True,False,True,True,2026-02-12,False,,,0,False,low,False,medium
C006147,True,False,True,True,False,True,True,True,2025-10-18,False,,,0,False,low,False,high
C006148,True,False,False,True,True,True,True,True,2026-06-16,True,,,0,True,high,True,medium
C006149,True,True,False,True,False,True,True,True,2025-11-05,False,,,0,False,low,False,medium
C006150,True,True,True,True,False,True,True,True,2025-11-16,False,,,0,False,low,False,medium
C006151,True,True,True,True,False,True,False,True,2026-02-15,False,,,0,False,low,False,high
C006152,True,True,False,True,False,False,True,True,2025-10-04,False,,,0,False,low,False,high
C006153,True,True,True,True,False,True,True,True,2026-02-06,False,,,0,False,low,False,medium
C006154,True,True,True,False,False,True,True,True,2025-07-31,False,,,0,False,low,False,high
C006155,True,True,True,True,False,False,True,True,2025-08-05,False,,,0,False,low,False,high
C006156,True,True,True,False,True,True,True,False,2026-06-30,False,,,0,False,low,False,high
C006157,True,True,True,True,False,True,True,True,2026-07-08,False,,,0,False,low,False,low
C006158,True,True,False,True,False,True,True,False,2025-10-11,False,,,0,False,low,False,low
C006159,True,True,False,True,True,False,True,True,2025-11-30,False,,,2,False,high,True,medium
C006160,True,True,False,False,True,True,True,False,2025-09-25,False,,,0,False,low,False,high
C006161,True,False,True,True,False,False,True,True,2026-04-02,True,,,0,True,high,True,medium
C006162,True,True,False,True,False,False,True,True,2026-03-16,False,,,0,False,low,False,high
C006163,True,True,False,True,False,True,True,False,2026-04-17,True,微信公众号,2025-10-13,0,True,high,True,high
C006164,True,True,False,True,True,True,True,False,2026-07-09,False,,,0,False,low,False,medium
C006165,True,False,True,True,False,True,False,True,2026-07-15,False,,,0,False,low,False,high
C006166,True,True,True,True,False,True,True,True,2025-12-13,False,,,0,False,low,False,low
C006167,True,True,True,True,True,True,True,True,2026-04-05,False,,,0,False,low,False,low
C006168,True,True,True,False,False,True,True,False,2025-07-17,False,,,0,False,low,False,medium
C006169,False,True,True,True,True,False,True,False,2025-11-14,False,,,0,False,medium,False,high
C006170,True,True,True,False,False,False,True,True,2025-11-15,False,,,0,False,low,False,high
C006171,True,True,True,True,False,True,True,True,2025-08-31,False,,,0,False,low,False,medium
C006172,True,True,True,True,False,True,True,True,2026-06-10,False,,,0,False,low,False,medium
C006173,True,True,True,True,True,True,False,True,2026-04-05,False,,,0,False,low,False,medium
C006174,True,True,True,True,True,True,True,True,2026-03-07,False,,,0,True,high,False,medium
C006175,True,True,False,True,False,True,True,True,2025-10-06,False,,,0,False,low,False,medium
C006176,True,True,True,True,False,True,False,False,2025-12-09,False,APP Push,2026-02-19,0,False,medium,False,low
C006177,True,True,True,True,False,True,True,False,2025-09-03,False,,,0,False,low,False,high
C006178,True,True,True,True,False,False,True,False,2026-06-29,False,,,0,False,low,False,low
C006179,True,False,True,True,True,True,True,True,2025-12-12,True,,,0,True,high,True,medium
C006180,True,True,True,True,True,True,True,True,2025-10-23,False,,,0,False,low,False,medium
C006181,True,False,False,True,False,True,True,True,2025-12-27,False,,,0,False,medium,False,medium
C006182,True,True,True,True,True,True,True,True,2025-09-10,False,,,0,False,low,False,medium
C006183,True,True,False,True,True,True,True,True,2025-08-04,False,,,0,False,low,False,high
C006184,True,True,False,True,False,True,True,False,2026-04-17,False,,,0,False,low,False,high
C006185,True,False,True,True,False,True,True,True,2025-11-25,False,,,0,False,low,False,medium
C006186,True,True,False,True,False,False,False,True,2026-02-12,False,,,0,False,low,False,medium
C006187,True,True,True,False,False,True,False,True,2026-06-09,False,,,0,False,low,False,low
C006188,True,False,True,False,False,False,True,True,2026-06-12,False,短信,2026-03-31,0,False,low,False,high
C006189,True,False,True,True,False,False,False,False,2025-07-22,False,,,0,False,low,False,medium
C006190,True,True,True,True,False,False,True,True,2025-11-13,False,,,0,False,low,False,high
C006191,True,False,True,False,False,True,True,True,2025-12-08,False,,,0,False,low,False,medium
C006192,True,True,True,True,True,True,False,True,2026-04-22,False,,,0,False,low,False,medium
C006193,True,True,False,True,False,False,False,False,2026-03-20,False,,,0,False,medium,False,high
C006194,True,True,True,True,False,True,True,False,2025-09-14,False,,,0,False,low,False,medium
C006195,True,True,False,True,False,True,True,True,2025-08-08,False,,,0,False,low,False,medium
C006196,True,True,True,True,False,True,True,False,2025-09-13,False,,,0,False,low,False,medium
C006197,True,True,True,True,True,False,True,True,2026-06-21,False,,,0,False,medium,False,high
C006198,True,True,True,True,False,True,True,True,2026-02-26,False,,,0,False,low,False,medium
C006199,True,False,False,True,True,True,True,False,2026-03-08,False,,,0,False,low,False,medium
C006200,True,False,True,False,False,True,False,True,2025-11-29,False,短信,2025-10-21,0,False,low,False,medium
C006201,True,False,False,True,True,True,True,False,2026-02-06,False,,,0,False,medium,False,high
C006202,True,True,False,True,False,True,True,True,2025-08-18,False,,,0,False,low,False,medium
C006203,True,True,True,True,True,True,True,False,2026-03-26,False,,,0,False,low,False,low
C006204,True,True,False,True,True,True,True,True,2026-07-09,False,,,0,False,low,False,medium
C006205,True,True,True,True,True,False,True,True,2026-03-12,False,,,0,False,low,False,medium
C006206,True,True,False,False,False,True,True,True,2026-05-24,False,,,0,False,low,False,high
C006207,True,True,True,True,False,True,True,True,2025-12-08,False,,,0,False,low,False,high
C006208,True,True,True,False,False,False,True,True,2026-02-20,False,,,0,False,low,False,medium
C006209,False,False,True,True,False,False,True,True,2025-11-29,False,,,0,False,low,False,medium
C006210,False,True,False,True,False,True,True,True,2026-02-28,False,,,0,False,low,False,high
C006211,True,True,False,True,False,False,True,False,2026-02-21,False,,,0,False,low,False,low
C006212,True,True,True,True,False,True,True,True,2025-12-31,False,,,0,False,low,False,low
C006213,True,True,False,True,True,True,False,True,2026-02-12,False,,,0,False,low,False,medium
C006214,True,True,True,True,True,True,True,True,2026-06-19,False,,,0,False,low,False,medium
C006215,True,True,False,True,True,False,True,True,2026-03-31,False,,,0,False,low,False,high
C006216,True,True,False,True,False,True,True,False,2026-02-11,False,,,0,False,low,False,high
C006217,True,False,False,True,False,True,True,True,2025-07-29,False,,,0,False,low,False,high
C006218,True,False,True,True,False,True,True,True,2026-01-20,False,,,0,False,high,False,high
C006219,True,False,True,False,False,True,True,True,2025-09-08,False,,,0,False,low,False,medium
C006220,True,True,False,True,False,True,True,True,2025-08-12,False,,,0,False,low,False,high
C006221,True,False,True,True,False,True,False,True,2025-08-01,False,APP Push,2025-08-09,0,False,medium,False,high
C006222,True,True,True,False,False,True,True,False,2025-09-24,False,,,0,False,low,False,medium
C006223,True,False,True,False,False,False,True,False,2025-11-30,False,,,0,False,medium,False,high
C006224,True,True,True,True,False,False,True,False,2025-10-07,True,,,0,True,high,True,high
C006225,True,False,True,True,True,True,True,True,2025-07-16,False,,,0,False,low,False,high
C006226,True,True,True,True,True,True,False,True,2025-10-31,False,,,0,False,low,False,medium
C006227,True,True,True,True,True,False,True,True,2025-09-14,False,,,0,False,low,False,medium
C006228,True,True,False,True,False,False,True,False,2026-06-07,False,,,0,False,low,False,low
C006229,True,True,False,True,False,True,True,True,2025-08-10,False,,,0,False,low,False,medium
C006230,True,True,False,False,False,False,True,False,2026-07-08,False,,,0,False,medium,False,medium
C006231,True,True,True,True,False,True,False,True,2026-01-25,False,,,0,False,low,False,high
C006232,True,True,False,True,False,True,True,True,2025-08-05,False,,,0,False,low,False,low
C006233,True,True,False,False,False,False,False,False,2026-01-19,False,,,0,False,low,False,medium
C006234,True,False,False,True,False,True,True,True,2026-04-21,False,,,0,False,low,False,medium
C006235,True,True,True,True,False,False,False,True,2025-12-13,False,,,0,False,medium,False,high
C006236,True,True,True,True,False,False,True,False,2026-06-03,False,,,0,False,low,False,medium
C006237,True,False,True,True,False,True,True,True,2026-01-31,False,,,0,False,low,False,high
C006238,True,True,False,True,False,True,True,False,2026-02-09,False,,,0,False,low,False,medium
C006239,True,True,True,True,True,True,True,False,2026-01-11,False,,,0,False,low,False,high
C006240,True,True,True,True,True,True,True,True,2025-08-16,False,,,0,False,low,False,low
C006241,True,True,True,True,False,False,True,True,2025-12-29,False,,,0,True,high,False,high
C006242,True,True,False,True,False,False,True,False,2026-03-06,False,,,0,False,low,False,high
C006243,True,True,False,True,False,True,True,True,2026-07-04,False,,,0,False,low,False,medium
C006244,True,False,True,True,True,True,True,True,2026-07-08,False,,,0,False,low,False,high
C006245,True,True,True,True,False,True,False,False,2025-08-12,False,,,0,False,low,False,high
C006246,True,True,False,True,False,True,True,True,2025-11-02,False,,,0,False,low,False,high
C006247,True,False,False,True,False,True,True,False,2026-01-10,False,,,0,False,low,False,medium
C006248,True,True,True,False,True,False,True,True,2025-08-01,False,,,0,False,low,False,high
C006249,True,True,False,True,False,True,True,True,2026-05-31,False,,,0,False,low,False,medium
C006250,True,True,True,True,False,True,True,True,2025-11-06,True,,,0,True,high,True,medium
C006251,False,True,False,True,False,False,True,True,2025-10-18,False,,,0,False,low,False,medium
C006252,True,False,True,True,False,True,True,False,2026-03-21,False,,,0,False,low,False,high
C006253,True,True,False,True,False,True,True,False,2026-07-09,False,,,0,False,low,False,medium
C006254,True,True,False,True,False,False,True,True,2025-12-24,False,,,0,False,low,False,medium
C006255,True,False,False,True,False,True,True,True,2026-02-01,False,,,0,False,low,False,high
C006256,True,True,True,True,False,True,False,True,2026-03-10,False,,,0,False,low,False,low
C006257,True,True,False,True,False,False,True,True,2025-10-11,False,,,0,False,low,False,low
C006258,True,True,True,True,False,True,True,True,2025-10-27,False,,,0,False,low,False,medium
C006259,True,False,True,True,False,True,True,True,2026-01-18,False,,,0,False,low,False,high
C006260,True,False,False,True,False,True,True,False,2025-12-19,False,,,0,False,low,False,medium
C006261,True,True,True,True,False,False,True,True,2026-01-29,False,,,0,False,low,False,high
C006262,True,True,True,False,False,True,True,True,2026-04-30,False,,,0,False,high,False,high
C006263,True,True,False,True,False,True,True,True,2025-11-25,False,,,0,False,medium,False,medium
C006264,True,True,False,True,True,False,True,True,2026-06-06,False,,,0,False,low,False,medium
C006265,True,True,False,True,False,True,True,True,2025-08-10,False,,,0,False,high,False,high
C006266,True,True,False,True,True,True,True,True,2025-08-22,False,,,0,False,low,False,medium
C006267,False,True,False,True,False,True,True,True,2026-02-07,False,,,0,False,low,False,medium
C006268,True,True,True,True,False,True,True,True,2026-04-11,False,,,0,False,low,False,medium
C006269,True,True,True,True,True,True,True,True,2026-03-19,False,,,0,False,low,False,high
C006270,True,True,True,True,False,True,True,False,2026-01-29,False,,,0,False,low,False,high
C006271,True,False,True,True,False,True,False,True,2026-04-09,False,APP Push,2026-03-24,0,False,low,False,low
C006272,True,True,True,False,False,True,True,False,2025-07-16,False,,,0,False,low,False,high
C006273,True,False,True,True,True,False,True,True,2026-06-29,False,,,0,False,low,False,high
C006274,True,True,True,False,False,False,True,True,2025-09-02,False,,,0,False,low,False,high
C006275,True,True,True,True,False,True,True,True,2025-10-03,False,,,0,False,low,False,medium
C006276,True,True,True,True,True,False,True,False,2025-11-18,False,,,0,False,low,False,low
C006277,True,True,False,True,False,True,True,False,2025-07-24,False,,,0,False,low,False,medium
C006278,True,True,True,True,False,False,True,True,2026-04-22,False,,,0,False,low,False,medium
C006279,True,True,True,True,False,True,True,True,2026-03-15,False,,,0,False,low,False,medium
C006280,True,True,True,True,True,False,True,True,2026-02-18,False,,,0,False,low,False,low
C006281,True,False,False,True,False,True,True,True,2026-07-08,False,,,0,False,low,False,medium
C006282,True,True,False,True,True,False,True,False,2025-11-07,False,,,0,False,low,False,medium
C006283,True,True,True,False,False,False,True,True,2025-10-17,False,,,0,False,low,False,medium
C006284,True,True,True,True,False,True,True,True,2026-07-15,False,,,0,False,low,False,medium
C006285,True,True,True,False,False,True,True,True,2025-11-20,False,,,0,False,medium,False,medium
C006286,True,True,True,False,False,True,True,False,2026-07-09,False,,,0,False,low,False,medium
C006287,True,True,False,True,False,False,False,True,2025-10-28,False,,,0,False,low,False,medium
C006288,True,False,True,True,True,True,True,False,2026-01-17,False,,,0,False,low,False,high
C006289,True,True,False,True,False,True,True,False,2025-12-15,False,,,0,False,low,False,medium
C006290,True,True,False,True,False,True,True,True,2026-01-17,False,,,1,False,low,False,high
C006291,True,False,True,True,False,True,True,True,2026-05-08,False,,,0,False,low,False,low
C006292,True,True,True,True,False,True,True,False,2025-09-05,False,,,0,False,low,False,medium
C006293,True,False,True,True,False,False,True,True,2025-11-08,False,,,0,False,low,False,high
C006294,True,False,True,True,True,True,True,True,2025-12-24,False,,,0,False,low,False,low
C006295,True,True,True,True,False,True,True,False,2025-07-28,False,,,0,False,low,False,medium
C006296,True,True,False,True,True,False,False,True,2025-09-20,False,,,0,False,low,False,medium
C006297,True,True,False,True,False,True,True,True,2026-06-25,False,,,0,False,low,False,medium
C006298,True,True,False,True,False,False,True,True,2025-08-05,False,,,0,False,low,False,medium
C006299,True,True,True,True,False,True,False,True,2026-07-14,False,,,0,False,low,False,low
C006300,True,True,False,False,True,True,True,True,2026-04-03,False,,,0,True,high,False,medium
C006301,True,True,True,False,False,False,True,True,2025-09-15,False,,,0,False,low,False,high
C006302,True,True,True,True,True,False,True,True,2025-11-22,False,,,0,False,low,False,low
C006303,True,True,True,True,False,False,True,True,2026-05-24,False,,,0,False,low,False,medium
C006304,True,True,True,True,False,False,True,True,2025-11-23,False,,,0,False,high,False,low
C006305,True,True,True,True,False,True,True,False,2025-09-13,False,,,0,False,low,False,high
C006306,True,True,False,True,True,True,True,True,2026-04-10,False,,,0,False,low,False,high
C006307,True,True,False,True,False,True,True,False,2026-07-11,False,,,0,False,low,False,high
C006308,True,True,True,True,True,True,True,True,2025-12-11,False,,,0,False,low,False,high
C006309,True,True,True,True,True,False,True,False,2025-10-17,False,,,0,False,low,False,medium
C006310,True,True,False,True,False,True,True,True,2025-08-30,False,,,0,False,low,False,high
C006311,True,True,True,True,False,False,True,True,2026-04-02,False,,,0,False,low,False,medium
C006312,True,True,False,True,True,False,False,True,2025-09-01,False,APP Push,2025-08-10,0,False,low,False,medium
C006313,True,True,True,True,False,True,False,True,2026-04-02,False,,,0,False,low,False,medium
C006314,True,True,True,True,False,False,True,True,2026-02-01,False,,,0,False,low,False,high
C006315,True,True,False,True,False,True,True,False,2026-04-02,False,,,0,False,low,False,high
C006316,True,True,False,True,True,True,True,True,2026-03-15,False,,,0,False,low,False,medium
C006317,True,False,False,True,False,True,True,True,2025-11-04,False,,,0,False,medium,False,high
C006318,True,False,False,True,True,True,True,False,2026-06-13,False,,,0,False,low,False,medium
C006319,False,True,False,True,False,True,True,True,2026-01-16,False,,,0,False,medium,False,high
C006320,True,True,True,False,False,True,True,True,2026-04-28,False,,,0,False,low,False,medium
C006321,False,True,False,True,False,True,False,True,2026-07-15,False,,,0,False,low,False,medium
C006322,True,False,True,True,False,False,True,True,2026-03-20,False,,,2,False,low,False,medium
C006323,True,False,False,True,False,True,True,False,2026-01-14,False,,,0,False,low,False,medium
C006324,True,True,False,True,False,True,True,False,2025-12-15,False,,,0,False,low,False,high
C006325,False,True,False,True,False,True,True,False,2025-10-19,False,,,0,False,low,False,high
C006326,True,True,False,True,False,False,True,False,2026-04-03,False,,,0,False,low,False,medium
C006327,True,True,True,True,True,False,True,True,2025-08-18,False,,,0,False,low,False,medium
C006328,True,True,False,True,False,True,True,True,2025-10-14,False,,,0,False,low,False,medium
C006329,False,True,False,False,False,True,True,False,2025-12-26,False,,,0,False,low,False,medium
C006330,True,True,True,True,True,False,True,True,2025-08-29,False,,,0,False,low,False,high
C006331,True,False,True,True,False,True,True,True,2025-08-06,False,,,0,False,low,False,high
C006332,True,True,True,True,False,True,True,True,2025-11-28,False,,,0,False,low,False,high
C006333,True,True,True,True,False,True,True,False,2025-10-17,False,,,0,False,low,False,medium
C006334,True,True,True,True,True,True,True,True,2025-09-22,False,,,0,False,low,False,high
C006335,True,True,True,True,False,False,True,True,2025-07-17,False,,,0,False,low,False,high
C006336,True,False,True,False,True,False,False,True,2026-04-25,False,APP Push,2026-02-25,0,False,low,False,low
C006337,True,True,True,True,False,True,True,True,2026-06-29,False,,,0,False,low,False,low
C006338,True,True,True,True,False,True,True,False,2026-06-16,False,,,0,False,low,False,low
C006339,True,False,False,True,False,False,True,True,2026-04-08,False,,,0,False,low,False,high
C006340,True,False,False,True,False,True,True,True,2026-05-25,False,,,0,False,low,False,medium
C006341,True,True,False,False,True,True,True,True,2025-12-16,False,短信,2025-09-05,0,False,low,False,medium
C006342,True,True,False,True,False,True,True,True,2025-11-27,False,,,0,False,low,False,medium
C006343,True,False,False,True,False,False,True,True,2026-05-24,False,,,0,False,low,False,medium
C006344,True,True,True,True,False,True,False,True,2025-12-03,False,APP Push,2025-08-08,0,False,high,False,high
C006345,True,True,True,False,False,True,True,True,2025-10-14,False,,,0,True,high,False,high
C006346,True,False,False,True,True,False,True,False,2026-05-25,False,,,0,False,low,False,high
C006347,True,False,False,True,False,True,True,True,2026-01-15,False,,,0,False,low,False,medium
C006348,True,False,False,True,True,True,True,False,2025-08-17,False,,,0,False,low,False,medium
C006349,True,True,True,True,False,False,True,True,2026-04-16,False,,,0,False,low,False,medium
C006350,True,True,True,False,True,True,False,False,2026-01-10,False,,,0,False,low,False,medium
C006351,True,True,True,True,False,False,True,False,2025-09-29,False,,,2,False,low,False,high
C006352,True,False,True,True,True,True,True,False,2025-07-27,False,,,0,False,low,False,medium
C006353,True,True,False,True,False,False,True,True,2025-09-02,False,,,0,True,high,False,medium
C006354,True,True,True,True,False,True,True,True,2025-11-06,False,,,0,False,low,False,high
C006355,True,True,False,True,False,True,True,True,2026-04-16,False,,,0,False,low,False,medium
C006356,True,True,True,True,False,False,True,False,2026-02-20,False,,,0,False,low,False,low
C006357,True,True,True,True,True,True,False,True,2026-05-02,False,,,0,False,low,False,low
C006358,False,True,False,True,True,True,False,True,2026-02-09,False,,,0,False,low,False,medium
C006359,True,True,True,True,False,True,True,True,2026-01-18,False,,,0,False,low,False,high
C006360,True,False,True,True,True,True,True,True,2025-08-06,False,,,0,False,low,False,high
C006361,True,True,False,False,False,False,True,True,2026-01-02,False,,,0,False,low,False,medium
C006362,True,False,True,False,False,True,True,True,2026-05-09,False,,,0,False,low,False,high
C006363,False,False,False,True,False,False,True,True,2025-11-09,False,,,0,False,low,False,high
C006364,True,False,False,True,False,False,True,True,2026-03-04,False,,,0,False,low,False,medium
C006365,True,False,True,True,False,True,True,True,2026-06-14,False,,,0,False,low,False,medium
C006366,True,False,True,True,True,True,True,True,2026-03-22,False,,,0,False,low,False,medium
C006367,True,True,True,False,True,False,True,True,2025-11-24,False,,,0,True,high,False,low
C006368,True,True,False,True,False,False,True,True,2025-09-29,False,,,0,False,low,False,medium
C006369,True,False,False,True,False,True,True,True,2025-08-20,False,,,0,False,low,False,medium
C006370,True,False,True,False,False,True,True,True,2025-07-18,False,短信,2026-01-27,0,False,low,False,medium
C006371,True,True,False,True,True,False,True,False,2025-12-06,True,,,0,True,high,True,high
C006372,True,True,True,False,True,False,False,True,2025-10-12,False,,,0,False,medium,False,high
C006373,True,True,False,False,True,True,True,False,2025-09-11,False,,,0,False,medium,False,high
C006374,True,False,True,True,False,True,True,False,2026-02-23,False,,,0,False,low,False,medium
C006375,True,False,False,True,False,True,False,True,2025-08-07,False,,,0,False,low,False,high
C006376,True,False,True,True,True,True,True,False,2025-11-10,False,,,0,False,low,False,medium
C006377,True,True,True,False,False,False,True,False,2026-04-25,False,,,0,False,low,False,medium
C006378,True,False,True,True,False,True,True,True,2026-01-06,False,,,0,False,low,False,medium
C006379,True,True,True,True,False,True,False,True,2026-01-15,False,,,0,False,low,False,high
C006380,True,True,True,True,False,True,True,True,2025-07-28,False,,,0,False,low,False,low
C006381,True,True,False,True,False,True,True,False,2025-11-09,False,,,0,False,low,False,medium
C006382,True,False,False,False,False,True,True,True,2026-04-07,False,,,0,False,low,False,medium
C006383,False,True,False,True,True,True,True,True,2026-05-21,False,,,0,False,low,False,medium
C006384,True,False,False,False,False,False,False,True,2026-04-07,False,,,0,False,low,False,medium
C006385,True,True,True,True,False,False,True,False,2026-04-12,False,,,0,False,low,False,medium
C006386,True,True,True,False,True,True,True,False,2025-08-04,False,,,0,False,low,False,high
C006387,True,True,False,True,False,True,True,False,2025-12-01,False,,,3,True,high,False,medium
C006388,True,True,True,True,False,True,True,True,2025-10-25,False,,,0,False,low,False,medium
C006389,True,True,False,True,False,False,True,True,2025-08-11,False,,,0,False,low,False,low
C006390,True,True,True,False,False,True,True,False,2025-12-07,False,,,0,False,low,False,medium
C006391,True,True,True,True,False,True,True,True,2026-01-14,False,,,0,False,low,False,low
C006392,True,True,True,True,True,True,True,False,2026-06-25,True,,,0,True,high,True,medium
C006393,True,True,True,True,False,False,True,False,2026-04-18,False,,,0,False,low,False,medium
C006394,True,True,False,True,False,True,True,True,2025-08-25,False,,,0,False,low,False,high
C006395,True,True,False,True,False,True,True,True,2026-01-16,False,,,0,False,low,False,medium
C006396,True,True,False,True,False,True,True,True,2026-06-05,False,,,0,False,medium,False,low
C006397,True,False,True,True,False,True,True,True,2025-12-30,False,,,0,False,low,False,high
C006398,True,True,False,False,False,False,True,True,2026-06-12,False,,,0,False,low,False,high
C006399,True,False,True,True,False,True,True,False,2026-04-28,False,,,0,False,low,False,low
C006400,True,True,True,True,False,False,True,True,2025-09-16,False,,,0,False,low,False,medium
C006401,True,True,False,True,True,True,True,True,2026-05-06,False,,,0,False,low,False,medium
C006402,True,False,False,True,True,False,True,True,2026-05-04,False,,,0,False,low,False,medium
C006403,True,True,False,True,False,True,True,False,2025-08-04,False,,,0,False,medium,False,high
C006404,True,True,False,False,True,False,True,True,2025-08-15,False,,,0,False,low,False,high
C006405,False,False,True,True,False,False,False,False,2025-12-20,False,,,0,False,medium,False,medium
C006406,True,True,False,True,True,False,True,True,2025-09-10,False,,,0,False,low,False,high
C006407,True,True,False,True,True,True,True,True,2025-09-27,False,,,0,False,low,False,high
C006408,True,True,True,True,False,False,True,True,2026-04-28,False,,,0,False,low,False,high
C006409,True,False,True,True,True,False,True,True,2026-06-16,False,,,0,False,low,False,medium
C006410,True,True,True,True,False,False,True,True,2025-12-04,False,,,0,False,high,False,low
C006411,True,True,True,True,False,True,True,True,2026-06-06,False,,,0,False,low,False,medium
C006412,False,True,True,True,True,True,True,True,2026-05-03,False,,,0,False,low,False,high
C006413,True,True,False,False,True,True,True,True,2025-09-26,False,,,0,False,high,False,low
C006414,True,True,False,False,False,True,True,True,2026-05-29,False,,,0,False,low,False,medium
C006415,True,True,False,False,False,True,True,True,2025-10-21,False,短信,2025-10-28,0,False,low,False,high
C006416,False,False,True,True,False,True,True,False,2026-03-24,False,,,0,False,low,False,medium
C006417,True,True,False,True,False,True,True,True,2025-12-25,False,,,0,True,high,False,low
C006418,True,True,True,True,False,True,True,True,2025-11-26,False,,,0,False,low,False,medium
C006419,False,True,True,True,False,False,False,True,2025-11-04,False,APP Push,2025-10-05,0,False,low,False,high
C006420,True,False,False,True,False,True,True,True,2025-10-30,False,,,2,False,low,False,high
C006421,True,True,False,False,False,True,True,True,2026-01-12,False,,,0,False,low,False,medium
C006422,True,True,False,False,False,True,True,False,2026-01-28,False,,,0,False,low,False,medium
C006423,True,True,False,True,False,False,True,True,2025-10-27,False,,,0,False,low,False,medium
C006424,True,True,True,True,False,True,True,True,2025-11-03,False,,,0,False,low,False,high
C006425,True,True,False,True,False,True,True,True,2026-06-26,False,,,0,False,low,False,high
C006426,True,False,False,True,True,False,True,False,2025-09-11,False,,,0,False,low,False,medium
